event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active,FV_delta,maxPrice_FV_delta,FV_delta_log
9539809,2016-05-13T21:00:00-0700,Hippie Sabotage,El Rey Theatre (LA),66.79,66.0,6,24.0,Los Angeles,CA,AXS,20.0,1,8507413,61,218,12,0,0.46864948382896604,0.494148,0.558185,6,46.79,46.0,3.84566950488
9539811,2016-06-21T19:00:00-0700,Cage The Elephant with Portugal The Man,Shrine Auditorium Los Angeles,75.66,349.0,117,470.0,Los Angeles,CA,AXS,29.5,0,580899,100,2034,540,43,0.45774322160597375,0.675921,0.731403,10,46.16,319.5,3.8321136222
9539816,2016-06-07T21:00:00-0700,Caravan Palace,Fonda Theatre,83.92,199.0,5,14.0,Los Angeles,CA,Songkick Tickets,48.5,0,603864,86,203,40,1,0.44737382648703633,0.548001,0.576847,8,35.42,150.5,3.56727663235
9540747,2016-08-13T19:00:00-0700,Steve Miller Band,Greek Theatre Los Angeles,121.68,1110.0,20,56.0,Los Angeles,CA,AXS,45.0,0,349496,153,1032,190,37,0.36875094121856195,0.695692,0.612168,50,76.68,1065.0,4.33964091818
9540759,2016-10-06T20:00:00-0700,Gregory Porter,Orpheum Theatre Los Angeles,150.0,170.0,2,4.0,Los Angeles,CA,Ticketmaster,37.75,0,115057,207,926,271,14,0.4815350908091796,0.589333,0.662212,18,112.25,132.25,4.72072852662
9400047,2016-04-08T20:00:00-0400,Ricardo Montaner,American Airlines Arena,138.59,1096.0,54,218.0,Miami,FL,Ticketmaster,68.0,0,254050,26,72,4,1,0.4777710625171135,0.554484,0.622154,40,70.59,1028.0,4.25688849141
9408916,2016-06-11T19:30:00-0400,Selena Gomez,American Airlines Arena,64.13,1255.99,404,1656.0,Miami,FL,Ticketmaster,36.5,0,1059348,90,9475,2202,7,0.4399476127099588,0.770825,0.862321,8,27.63,1219.49,3.31890213894
9432550,2016-06-03T19:00:00-0400,Ellie Goulding,American Airlines Arena,50.09,501.0,156,848.0,Miami,FL,Ticketmaster,31.75,0,2332047,82,10071,2357,23,0.48269966817297044,0.750632,0.901275,8,18.34,469.25,2.90908446683
9439471,2016-09-07T19:30:00-0400,Maroon 5,American Airlines Arena,77.61,4410.0,1126,3957.0,Miami,FL,Ticketmaster,27.5,0,181875,178,6949,2105,92,0.38991947795223525,0.8101,0.849666,22,50.11,4382.5,3.91422058897
9445394,2016-07-02T19:30:00-0400,Justin Bieber,American Airlines Arena,129.65,5555.0,606,1696.0,Miami,FL,Ticketmaster,50.5,0,2596951,111,30703,11724,108,0.3768891941678082,0.842991,0.91195,8,79.15,5504.5,4.37134478633
9455710,2016-07-03T19:30:00-0400,Justin Bieber,American Airlines Arena,118.05,9999.99,452,1527.0,Miami,FL,Ticketmaster,50.5,0,2596951,112,30703,11724,108,0.3768891941678082,0.842991,0.91195,8,67.55,9949.49,4.21286806441
9461598,2016-03-15T19:30:00-0400,Rihanna,American Airlines Arena,97.7,1648.0,175,522.0,Miami,FL,Ticketmaster,31.0,0,139648,2,49490,11208,111,0.33470610926387906,0.849921,0.830018,11,66.7,1617.0,4.20020495292
9468070,2016-04-29T20:00:00-0400,Julio Iglesias,American Airlines Arena,110.27,740.0,89,359.0,Miami,FL,Ticketmaster,75.0,0,369708,47,325,84,9,0.4753174254780323,0.634173,0.704322,48,35.27,665.0,3.56303274425
9478460,2016-10-26T19:30:00-0400,Adele,American Airlines Arena,220.8,9900.0,321,707.0,Miami,FL,Ticketmaster,36.95,0,537914,227,20776,6557,131,0.39058666149548404,0.839977,0.935337,10,183.85,9863.05,5.21412020775
9484163,2016-07-19T19:30:00-0400,Chris Tomlin,American Airlines Arena,71.54,525.0,43,216.0,Miami,FL,Ticketmaster,25.75,0,355463,128,426,400,29,0.4407485617834469,0.674764,0.702713,23,45.79,499.25,3.82406572667
9500647,2016-05-13T19:30:00-0400,Florence and the Machine,American Airlines Arena,50.88,584.0,352,1614.0,Miami,FL,Ticketmaster,27.5,0,595947,61,7129,1667,75,0.4420856421360172,0.740166,0.805952,9,23.38,556.5,3.15188095604
9506577,2016-04-09T20:00:00-0400,Pearl Jam,American Airlines Arena,80.3,1556.0,700,1902.0,Miami,FL,Ticketmaster,67.0,0,312553,27,8554,3068,208,0.3230055104076749,0.830349,0.749134,26,13.3,1489.0,2.58776403523
9507383,2016-05-06T20:00:00-0400,Carlos Vives,American Airlines Arena,59.14,836.0,80,326.0,Miami,FL,Ticketmaster,21.0,0,193958,54,148,29,3,0.5295353618855864,0.612013,0.755707,30,38.14,815.0,3.64126360017
9520478,2016-03-17T22:00:00-0400,XXYYXX,Bardot,43.74,97.0,6,30.0,Miami,FL,ShowClix,12.0,0,4971388,4,1455,106,1,0.4691244997707493,0.535486,0.5936,5,31.74,85.0,3.4575777151
9521977,2016-10-29T20:30:00-0400,Mana,American Airlines Arena,73.3,9000.0,516,2346.0,Miami,FL,Ticketmaster,46.0,0,106220,230,444,75,2,0.5192476139593621,0.628357,0.761751,30,27.3,8954.0,3.30688670219
9522367,2016-10-22T20:00:00-0400,Danny Rivera,Dade County Auditorium,98.47,136.5,4,32.0,Miami,FL,Ticketmaster,36.0,0,359484,223,18,6,1,0.4581342178302257,0.431855,0.499965,46,62.47,100.5,4.13468644151
9528308,2016-03-17T22:00:00-0400,Above and Beyond,RC Cola Plant,79.18,124.99,19,50.0,Miami,FL,Wantickets,35.0,0,81224,4,7556,299,2,0.3764632114764816,0.729971,0.671026,16,44.18,89.99,3.78827219799
9528778,2016-03-17T12:00:00-0400,Oliver Heldens,MAPS Backlot,64.25,124.49,6,17.0,Miami,FL,Wantickets,50.0,0,7776184,4,1600,67,1,0.552748429627302,0.573536,0.741337,4,14.25,74.49,2.65675690671
9529119,2016-03-17T12:00:00-0400,Steve Aoki,Nikki Beach,161.8,140.0,2,9.0,Miami Beach,FL,Wantickets,30.0,0,567464,4,6877,721,12,0.44331143917386057,0.704528,0.74909,20,131.8,110.0,4.88128562207
9529162,2016-03-19T22:00:00-0400,John Digweed,Treehouse Miami,131.12,124.95,2,6.0,Miami Beach,FL,Wantickets,40.0,0,12448,6,3000,236,27,0.33913658453224005,0.675339,0.541293,27,91.12,84.95,4.51217731914
9529166,2016-03-19T14:00:00-0400,Anjunadeep in Miami,Cafeina Wynwood Lounge,61.5,99.95,2,3.0,Miami,FL,Wantickets,40.0,0,6321339,6,901,14,0,0.46687954365253126,0.485234,0.549033,4,21.5,59.95,3.06805293513
9529168,2016-03-19T12:00:00-0400,Sander van Doorn,Nautilus,118.14,99.95,2,6.0,Miami Beach,FL,Wantickets,30.0,0,274629,6,2665,75,1,0.43015428845294085,0.672102,0.682402,12,88.14,69.95,4.47892645941
9529297,2016-03-22T22:00:00-0400,Majid Jordan,Bardot,91.0,191.69,11,31.0,Miami,FL,ShowClix,15.0,0,8373298,9,763,87,1,0.5412176139596354,0.509685,0.659256,3,76.0,176.69,4.33073334029
9529594,2016-03-20T12:00:00-0400,Buygore Pool Party with Borgore,Miami National Hotel,95.72,79.97,2,6.0,Miami,FL,Wantickets,25.0,0,2426086,7,1516,178,4,0.42409013019034036,0.613824,0.607054,7,70.72,54.97,4.25872841833
9530587,2016-03-18T23:00:00-0400,Martin Garrix,Story Nightclub,177.14,250.0,7,17.0,Miami Beach,FL,Flavorus,90.0,0,5003643,5,2560,184,0,0.5545135849650012,0.640347,0.830556,5,87.14,160.0,4.46751602069
9531225,2016-03-18T22:00:00-0400,Dimitri Vegas and Like Mike,ICON - Miami Beach,90.99,129.0,5,18.0,Miami Beach,FL,Wantickets,60.0,0,6268089,5,215,4,0,0.6044624891662866,0.525778,0.753886,9,30.99,69.0,3.4336645718
9531409,2016-03-15T22:00:00-0400,Afrojack,LIV Nightclub,88.63,299.0,6,21.0,Miami Beach,FL,Flavorus,60.0,0,2479031,2,7603,728,4,0.46327536479275944,0.707054,0.786855,12,28.63,239.0,3.35445511911
9531864,2016-03-19T23:00:00-0400,Calvin Harris,LIV Nightclub,402.52,650.0,7,18.0,Miami Beach,FL,Flavorus,200.0,0,82547,6,12215,2667,41,0.4660194455507466,0.764951,0.90029,14,202.52,450.0,5.3108386471
9533089,2016-03-17T23:00:00-0400,Tiesto,LIV Nightclub,213.72,999.99,12,37.0,Miami Beach,FL,Flavorus,150.0,0,152971,4,14131,898,20,0.37336414470311585,0.813414,0.821593,22,63.72,849.99,4.15449848504
9346472,2016-03-17T19:00:00-0500,The Irish Tenors,Schermerhorn Symphony Center,76.05,121.0,4,14.0,Nashville,TN,Ticketmaster,22.0,0,429397,4,9,1,5,0.43796657672872635,0.375774,0.457535,18,54.05,99.0,3.98990954409
9346473,2016-03-18T20:00:00-0500,The Irish Tenors,Schermerhorn Symphony Center,118.14,121.0,2,8.0,Nashville,TN,Ticketmaster,22.0,0,429397,5,9,1,5,0.43796657672872635,0.375774,0.457535,18,96.14,99.0,4.56580546247
9346474,2016-03-19T20:00:00-0500,The Irish Tenors,Schermerhorn Symphony Center,73.3,121.0,4,10.0,Nashville,TN,Ticketmaster,22.0,0,429397,6,9,1,5,0.43796657672872635,0.375774,0.457535,18,51.3,99.0,3.93769075218
9346475,2016-04-14T19:00:00-0500,Chris Botti with the Nashville Symphony,Schermerhorn Symphony Center,125.81,104.5,1,4.0,Nashville,TN,Ticketmaster,44.0,0,451102,32,355,172,29,0.3836316741737874,0.578651,0.518679,31,81.81,60.5,4.40439948553
9346476,2016-04-15T20:00:00-0500,Chris Botti with the Nashville Symphony,Schermerhorn Symphony Center,161.8,383.0,4,16.0,Nashville,TN,Ticketmaster,44.0,0,451102,33,355,172,29,0.3836316741737874,0.578651,0.518679,31,117.8,339.0,4.76898827122
9346477,2016-04-16T20:00:00-0500,Chris Botti with the Nashville Symphony,Schermerhorn Symphony Center,125.81,438.0,5,16.0,Nashville,TN,Ticketmaster,44.0,0,451102,34,355,172,29,0.3836316741737874,0.578651,0.518679,31,81.81,394.0,4.40439948553
9346479,2016-05-13T20:00:00-0500,Alabama,Schermerhorn Symphony Center,226.7,265.0,7,19.0,Nashville,TN,Ticketmaster,59.0,0,244095,61,2008,584,17,0.3535561999135074,0.707168,0.600641,47,167.7,206.0,5.12217666883
9346480,2016-05-14T20:00:00-0500,Alabama,Schermerhorn Symphony Center,268.0,250.0,4,12.0,Nashville,TN,Ticketmaster,59.0,0,244095,62,2008,584,17,0.3535561999135074,0.707168,0.600641,47,209.0,191.0,5.34233425196
9346481,2016-05-17T19:30:00-0500,Paul Anka in Concert,Schermerhorn Symphony Center,113.42,118.0,2,9.0,Nashville,TN,Ticketmaster,49.0,0,295235,65,615,96,16,0.45586391060372616,0.617786,0.65688,61,64.42,69.0,4.1654241439
9390840,2016-04-17T19:30:00-0500,Chick Corea and Bela Fleck,Ryman Auditorium,78.02,225.0,47,128.0,Nashville,TN,Ticketmaster,35.0,0,206143,35,1348,591,86,0.32943986271284503,0.704681,0.556847,54,43.02,190.0,3.76166512384
9392052,2016-03-18T20:00:00-0500,Vance Joy,Ryman Auditorium,72.59,375.0,47,111.0,Nashville,TN,Ticketmaster,32.0,0,6148694,5,1102,178,5,0.5987234536781673,0.571873,0.800909,3,40.59,343.0,3.70352173085
9398548,2016-04-12T19:30:00-0500,Dailey and Vincent,Schermerhorn Symphony Center,79.2,94.05,5,21.0,Nashville,TN,Ticketmaster,29.0,0,855484,30,77,87,5,0.4803058751187084,0.423249,0.517989,9,50.2,65.05,3.9160150267
9401167,2016-03-15T19:30:00-0500,The Piano Guys,Ryman Auditorium,102.8,199.95,7,18.0,Nashville,TN,Ticketmaster,37.5,0,5872269,2,56,11,0,0.6355738488298877,0.468097,0.729495,6,65.3,162.45,4.17899203628
9408922,2016-06-21T19:30:00-0500,Selena Gomez,Bridgestone Arena,47.47,2199.0,329,1303.0,Nashville,TN,Ticketmaster,36.3,0,1059348,100,9476,2202,7,0.4399476127099588,0.770825,0.862321,8,11.17,2162.7,2.41323161308
9420619,2016-07-23T19:30:00-0500,5 Seconds of Summer,Bridgestone Arena,54.48,3299.0,219,863.0,Nashville,TN,Ticketmaster,26.25,0,5642214,132,1282,578,81,0.535857763285584,0.639639,0.801619,5,28.23,3272.75,3.34038524227
9425635,2016-09-07T19:00:00-0500,Demi Lovato and Nick Jonas,Bridgestone Arena,34.23,2044.0,240,885.0,Nashville,TN,Ticketmaster,26.2,0,976211,178,6063,1776,13,0.42707395045850144,0.769929,0.835224,14,8.03,2017.8,2.08318452796
9426894,2016-03-15T20:00:00-0500,Coheed and Cambria,Marathon Music Works,55.59,249.0,13,65.0,Nashville,TN,Ticketfly,30.0,0,200900,2,2206,628,76,0.3305257310766203,0.711343,0.566347,21,25.59,219.0,3.24220165017
9428845,2016-03-20T19:30:00-0500,Moody Blues,Ryman Auditorium,94.27,290.0,18,41.0,Nashville,TN,Ticketmaster,55.0,0,182796,7,1355,111,42,0.33430689003213776,0.714358,0.576416,52,39.27,235.0,3.67046086859
9431393,2016-04-08T20:00:00-0500,Robin Trower,Marathon Music Works,61.49,49.99,1,6.0,Nashville,TN,Ticketfly,25.0,0,243623,26,521,31,38,0.3834120181241286,0.61476,0.549685,54,36.49,24.99,3.59703825045
9434841,2016-05-03T19:30:00-0500,Bonnie Raitt,Ryman Auditorium,107.52,1000.0,47,113.0,Nashville,TN,Ticketmaster,55.0,0,135398,51,2255,721,66,0.3160628076798648,0.728868,0.562017,45,52.52,945.0,3.96119404943
9434843,2016-05-04T19:30:00-0500,Bonnie Raitt,Ryman Auditorium,132.3,1000.0,42,112.0,Nashville,TN,Ticketmaster,55.0,0,135398,52,2255,721,66,0.3160628076798648,0.728868,0.562017,45,77.3,945.0,4.34769395559
9441828,2016-04-15T19:30:00-0500,Mumford and Sons,Bridgestone Arena,150.0,9999.0,203,482.0,Nashville,TN,Ticketmaster,35.35,0,2202327,33,7704,5997,95,0.4786914821581703,0.69612,0.795356,9,114.65,9963.65,4.7418840093
9442690,2016-03-29T21:00:00-0500,Yo La Tengo,Exit In,54.33,99.0,10,47.0,Nashville,TN,Ticketfly,20.0,1,70762,16,5194,798,259,0.32775643313145086,0.731761,0.586495,32,34.33,79.0,3.53601960747
9444578,2016-05-03T18:55:00-0500,Bonnie Raitt,Ryman Auditorium,262.1,240.0,4,12.0,Nashville,TN,Ticketmaster,55.0,0,135398,51,2255,721,66,0.3160628076798648,0.728868,0.562017,45,207.1,185.0,5.3332017684
9445566,2016-06-27T19:30:00-0500,Justin Bieber,Bridgestone Arena,223.55,2199.0,292,859.0,Nashville,TN,Ticketmaster,46.0,0,2596951,106,30710,11725,108,0.3768891941678082,0.842991,0.91195,8,177.55,2153.0,5.17925225939
9452465,2016-08-17T19:00:00-0500,Dixie Chicks,Bridgestone Arena,139.38,1715.0,58,199.0,Nashville,TN,Ticketmaster,69.0,0,61008,157,982,502,49,0.3921856270337113,0.710058,0.670223,27,70.38,1646.0,4.25390913189
9452560,2016-03-17T20:00:00-0500,The Infamous Stringdusters,Exit In,67.05,59.0,3,20.0,Nashville,TN,Ticketfly,15.0,0,541144,4,282,294,18,0.43025586449572134,0.515952,0.528911,10,52.05,44.0,3.95220479506
9454867,2016-04-22T20:00:00-0500,Ben Harper and The Innocent Criminals,Ryman Auditorium,117.31,1000.0,40,104.0,Nashville,TN,Ticketmaster,37.5,0,76901,40,2169,751,56,0.32143977666780404,0.742762,0.589446,24,79.81,962.5,4.37964880989
9455591,2016-05-04T20:00:00-0500,King Gizzard and The Lizard Wizard,Mercy Lounge ,33.14,75.0,5,29.0,Nashville,TN,Songkick Tickets,15.55,0,4137561,52,446,20,30,0.5579669395247235,0.31852,0.582897,6,17.59,59.45,2.86733055875
9458631,2016-04-13T19:30:00-0500,Jethro Tull,Ryman Auditorium,100.44,189.0,26,73.0,Nashville,TN,Ticketmaster,49.5,0,111953,31,3064,334,73,0.32042963079849296,0.754309,0.603454,49,50.94,139.5,3.93064846955
9461631,2016-03-18T19:30:00-0500,Rihanna,Bridgestone Arena,48.5,4950.0,191,667.0,Nashville,TN,Ticketmaster,35.0,0,139648,5,49492,11209,111,0.33470610926387906,0.849921,0.830018,11,13.5,4915.0,2.60268968544
9462860,2016-04-06T20:00:00-0500,Thao and The Get Down Stay Down,Mercy Lounge ,37.9,46.0,5,27.0,Nashville,TN,Songkick Tickets,19.38,0,6213309,24,273,42,5,0.28425254649223664,0.314178,0.296953,13,18.52,26.62,2.91885122922
9466201,2016-03-30T19:30:00-0500,Andrew Bird,Ryman Auditorium,46.16,212.75,64,186.0,Nashville,TN,Ticketmaster,36.0,0,395944,17,5289,777,155,0.3474244277613534,0.695306,0.576323,20,10.16,176.75,2.31845844215
9467031,2016-05-06T20:00:00-0500,The Avett Brothers,Bridgestone Arena,80.96,1084.0,143,502.0,Nashville,TN,Ticketmaster,35.35,0,348455,54,2884,1242,72,0.3697036147346505,0.678902,0.594076,16,45.61,1048.65,3.82012699072
9468922,2016-03-17T20:00:00-0500,Gordon Lightfoot,Ryman Auditorium,96.84,388.0,21,58.0,Nashville,TN,Ticketmaster,39.5,0,496846,4,782,157,25,0.3609053119782039,0.657622,0.55747,58,57.34,348.5,4.04899846046
9472728,2016-05-08T19:30:00-0500,Isley Brothers,Schermerhorn Symphony Center,146.46,229.0,3,18.0,Nashville,TN,Ticketmaster,39.0,0,495074,56,1861,226,46,0.3383709663711675,0.708545,0.576464,62,107.46,190.0,4.6771186853
9475593,2016-04-24T19:30:00-0500,Ben Folds,Ryman Auditorium,85.1,305.56,37,87.0,Nashville,TN,Ticketmaster,39.5,0,125822,42,2573,342,136,0.3268824095937707,0.725836,0.577463,15,45.6,266.06,3.81990771652
9478608,2016-04-12T19:00:00-0500,Elle King,Cannery Ballroom,41.44,1111.0,34,149.0,Nashville,TN,Songkick Tickets,26.75,0,833467,30,371,66,1,0.6311164003953451,0.52829,0.790063,17,14.69,1084.25,2.68716699019
9483205,2016-03-29T19:30:00-0500,Kirk Franklin,Ryman Auditorium,86.81,105.0,14,39.0,Nashville,TN,Ticketmaster,20.0,0,115247,16,910,240,16,0.43747362448565236,0.686792,0.713703,24,66.81,85.0,4.20185276994
9484210,2016-04-17T19:30:00-0500,Three Dog Night,Schermerhorn Symphony Center,74.48,212.0,10,22.0,Nashville,TN,Ticketmaster,29.0,0,100744,35,782,69,19,0.39082338035484465,0.642857,0.587965,49,45.48,183.0,3.81727266888
9484265,2016-03-20T20:00:00-0500,Pusha T,Marathon Music Works,67.4,83.62,2,12.0,Nashville,TN,Ticketfly,27.5,0,814169,7,12945,4284,48,0.44048259893926034,0.642003,0.661679,24,39.9,56.12,3.6863763239
9484314,2016-09-27T19:30:00-0500,Merle Haggard,Ryman Auditorium,87.46,9000.0,62,171.0,Nashville,TN,Ticketmaster,35.0,0,366005,198,1819,929,144,0.32187362206854175,0.746444,0.595211,53,52.46,8965.0,3.96005097444
9484317,2016-09-28T19:30:00-0500,Merle Haggard,Ryman Auditorium,89.82,9000.0,62,156.0,Nashville,TN,Ticketmaster,35.0,0,366005,199,1819,929,144,0.32187362206854175,0.746444,0.595211,53,54.82,8965.0,4.00405509087
9486489,2016-04-30T21:00:00-0500,Polica,Mercy Lounge ,56.74,53.0,4,25.0,Nashville,TN,Songkick Tickets,19.38,0,4665213,48,1714,349,40,0.5750904634134799,0.445357,0.639432,5,37.36,33.62,3.62060061336
9500317,2016-04-15T21:00:00-0500,Little Green Cars,The High Watt,83.92,69.0,1,4.0,Nashville,TN,Songkick Tickets,13.5,0,5285298,33,600,117,7,0.4477939542751508,0.501357,0.53891,8,70.42,55.5,4.25447731373
9500592,2016-04-17T21:00:00-0500,White Denim,Exit In,37.9,75.0,9,46.0,Nashville,TN,Ticketfly,16.0,0,589804,35,2714,436,90,0.4200359893162661,0.539433,0.534639,10,21.9,59.0,3.08648663682
9500873,2016-04-12T19:30:00-0500,Tori Kelly,Ryman Auditorium,63.86,999.0,103,252.0,Nashville,TN,Ticketmaster,35.0,0,1054791,30,478,132,1,0.5592085250706607,0.580404,0.758162,12,28.86,964.0,3.36245655335
9500898,2016-05-03T20:00:00-0500,Ghost,Marathon Music Works,120.5,100.0,1,4.0,Nashville,TN,Ticketfly,27.0,0,186546,51,11720,1602,153,0.43238894770713027,0.701337,0.725944,8,93.5,73.0,4.53796143629
9500899,2016-05-20T20:00:00-0500,Miike Snow,Marathon Music Works,73.3,64.0,2,6.0,Nashville,TN,Ticketfly,25.0,0,2391223,68,4917,442,38,0.4362423560638505,0.65831,0.674681,9,48.3,39.0,3.87743156066
9501279,2016-05-06T19:30:00-0500,Parachute,Cannery Ballroom,39.74,79.99,12,60.0,Nashville,TN,Songkick Tickets,26.25,0,9315,54,223,38,3,0.3939322080113532,0.607437,0.557938,10,13.49,53.74,2.60194867022
9501631,2016-04-11T19:30:00-0500,Meat Loaf,Schermerhorn Symphony Center,120.46,356.0,16,47.0,Nashville,TN,Ticketmaster,59.0,0,378262,29,668,175,52,0.3585186045772732,0.669532,0.566036,46,61.46,297.0,4.1183865567
9501870,2016-03-21T20:00:00-0500,Tinashe,Cannery Ballroom,42.27,66.12,10,47.0,Nashville,TN,Songkick Tickets,30.25,0,2020878,8,272,13,15,0.5093396168110091,0.362612,0.532097,6,12.02,35.87,2.48657192911
9501952,2016-11-11T13:00:00-0500,Keith Urban,Bridgestone Arena,119.71,1100.0,64,225.0,Nashville,TN,Ticketmaster,31.05,0,553707,243,3772,3368,35,0.4169469606167599,0.751227,0.779582,26,88.66,1068.95,4.48480882932
9502532,2016-04-25T19:30:00-0500,Boz Scaggs,Ryman Auditorium,105.16,420.0,44,146.0,Nashville,TN,Ticketmaster,55.0,0,86623,43,959,147,68,0.38257266522878286,0.637014,0.569696,53,50.16,365.0,3.91521789632
9506043,2016-04-19T19:30:00-0500,The Time Jumpers,Ryman Auditorium,99.65,185.0,10,50.0,Nashville,TN,Ticketmaster,32.5,0,509904,37,106,85,3,0.4488589055704459,0.379878,0.468914,26,67.15,152.5,4.20692892297
9507425,2016-04-21T20:00:00-0500,Alabama Shakes,Ascend Amphitheater,73.3,9999.0,142,442.0,Nashville,TN,Live Nation,36.0,0,4601908,39,4281,1373,61,0.5166021324493136,0.629098,0.758833,7,37.3,9963.0,3.61899332665
9507629,2016-05-24T19:00:00-0500,Boyce Avenue,Cannery Ballroom,45.22,105.0,14,73.0,Nashville,TN,Official artist website,25.0,0,608550,72,228,37,0,0.4280020362602742,0.610056,0.608825,12,20.22,80.0,3.00667221359
9508104,2016-04-20T19:30:00-0500,Dawes,Ryman Auditorium,51.79,248.0,68,171.0,Nashville,TN,Ticketmaster,35.0,0,2335213,38,2743,1015,70,0.427935959785486,0.587256,0.586547,7,16.79,213.0,2.82078347109
9509033,2016-05-17T20:00:00-0500,At The Drive-In,Marathon Music Works,77.36,1000.0,39,155.0,Nashville,TN,Ticketfly,38.0,1,206412,65,65,50,46,0.4192674645956971,0.589587,0.576816,22,39.36,962.0,3.67275007218
9509291,2016-04-29T20:00:00-0500,Houndmouth,Cannery Ballroom,46.16,70.0,13,54.0,Nashville,TN,Songkick Tickets,25.25,0,5183683,47,679,208,15,0.4524539497371307,0.523811,0.562663,5,20.91,44.75,3.04022751344
9509335,2016-03-23T20:00:00-0500,Mount Moriah,The High Watt,83.92,69.0,1,4.0,Nashville,TN,Songkick Tickets,15.55,0,65993,10,489,88,15,0.44154737368000435,0.47314,0.510412,6,68.37,53.45,4.22493413193
9509348,2016-04-21T21:00:00-0500,Small Black,The High Watt,83.92,69.0,1,6.0,Nashville,TN,Songkick Tickets,15.55,0,2589501,39,621,70,38,0.44714619789191346,0.549889,0.578209,7,68.37,53.45,4.22493413193
9509433,2016-04-01T20:00:00-0500,Moon Taxi,Ryman Auditorium,70.02,225.0,35,96.0,Nashville,TN,Ticketmaster,30.0,0,466296,19,334,263,4,0.4490232719391375,0.509505,0.546811,10,40.02,195.0,3.68937932916
9510621,2016-04-12T19:30:00-0500,All For The Hall,Bridgestone Arena,68.97,9995.73,327,843.0,Nashville,TN,Ticketmaster,31.05,0,553707,30,3772,3368,35,0.4169469606167599,0.751227,0.779582,26,37.92,9964.68,3.63547867739
9511174,2016-04-07T21:00:00-0500,The Kills,Exit In,85.09,99.0,10,26.0,Nashville,TN,Ticketfly,25.0,1,236059,25,4068,723,101,0.3651653132525643,0.684666,0.593295,16,60.09,74.0,4.09584343835
9512334,2016-04-21T20:00:00-0500,Datsik,Marathon Music Works,50.86,58.0,9,40.0,Nashville,TN,Ticketfly,20.0,0,2651466,39,1683,168,3,0.43179733636726725,0.625605,0.630488,9,30.86,38.0,3.42946084694
9512376,2016-05-08T18:30:00-0500,FILTER with Orgy and Vampires Everywhere,Exit In,46.15,99.0,9,46.0,Nashville,TN,Ticketfly,22.0,0,188715,56,1065,318,18,0.38748809588976935,0.623617,0.56388,23,24.15,77.0,3.1842843801
9513740,2016-05-04T21:00:00-0500,Charles Bradley & His Extraordinaires,Exit In,52.04,54.72,8,38.0,Nashville,TN,Ticketfly,20.0,0,2792041,52,1910,1608,29,0.43626731401103863,0.565755,0.578056,51,32.04,34.72,3.4669851222
9514250,2016-04-22T19:00:00-0500,Santigold,Marathon Music Works,49.68,94.0,16,82.0,Nashville,TN,Ticketfly,25.0,0,2385431,40,9078,1313,31,0.38982271897148985,0.663654,0.608805,13,24.68,69.0,3.20599319904
9514290,2016-04-16T20:00:00-0500,The Smashing Pumpkins,Ryman Auditorium,102.8,225.0,108,229.0,Nashville,TN,Ticketmaster,52.5,0,233074,34,7149,1605,210,0.31645883337248104,0.814701,0.699053,28,50.3,172.5,3.91800507711
9514299,2016-08-02T19:00:00-0500,Bryan Ferry,Ryman Auditorium,68.25,532.86,79,255.0,Nashville,TN,Ticketmaster,29.0,0,408487,142,2395,519,95,0.36669282926193814,0.656079,0.564829,46,39.25,503.86,3.66995144423
9517123,2016-05-01T20:00:00-0500,The Front Bottoms,Exit In,56.64,1111.0,15,73.0,Nashville,TN,Ticketfly,20.0,0,1101535,49,827,84,71,0.4493307049017551,0.54769,0.579097,9,36.64,1091.0,3.60114053981
9517821,2016-05-18T20:00:00-0500,Half Moon Run,Mercy Lounge ,43.8,55.0,4,20.0,Nashville,TN,Official artist website,15.0,0,3878406,66,574,144,10,0.5272049398695468,0.546965,0.678715,6,28.8,40.0,3.36037538714
9519199,2016-05-02T19:30:00-0500,Punch Brothers,Schermerhorn Symphony Center,89.82,199.0,11,31.0,Nashville,TN,Ticketmaster,39.0,0,595798,50,1028,482,23,0.45964165875317525,0.608399,0.65204,10,50.82,160.0,3.92828997789
9521447,2016-05-25T20:00:00-0500,The Neighbourhood,Marathon Music Works,58.36,99.0,13,47.0,Nashville,TN,Ticketfly,28.0,0,636848,73,2520,239,12,0.4962594425955814,0.613667,0.710173,5,30.36,71.0,3.41312595253
9522676,2016-05-03T21:00:00-0500,The Spill Canvas,Exit In,47.33,75.0,8,36.0,Nashville,TN,Ticketfly,12.0,0,520329,51,171,20,16,0.3749282114736477,0.603428,0.52753,14,35.33,63.0,3.56473246137
9523590,2016-05-11T21:30:00-0500,The Sonics with The Woggles and  Barrence Whitfield and The Savages,Exit In,52.05,51.3,8,38.0,Nashville,TN,Ticketfly,20.0,0,62227,59,1961,2018,16,0.3356211516689812,0.678825,0.53923,56,32.05,31.3,3.46729718337
9527331,2016-04-27T21:00:00-0500,Deerhunter,Exit In,48.51,59.0,10,55.0,Nashville,TN,Ticketfly,20.0,0,222485,45,6500,1045,196,0.3964603918446276,0.690543,0.651533,15,28.51,39.0,3.35025490292
